date,state_id,state_name,commodity_name,avg_modal_price,avg_min_price,avg_max_price,district_name,calculationType,change,commodity_standardized,paddy,ragi,jowar,moongdal,max_temp,min_temp,avg_temp,rainfall,max_windspeed,min_windspeed,mean_windspeed,summer,rainy,winter
16-05-2021,36,Telangana,Paddy(Dhan)(Common),2165.42,2102.022092,2198.208324,All,Daily,10.72,paddy,1,0,0,0,31.3,25.2,27.2,0.0,16.7,4.4,11.5,1,0,0
17-05-2021,36,Telangana,Paddy(Dhan)(Common),2129.0,2092.667438,2171.585881,All,Daily,-36.42,paddy,1,0,0,0,35.9,24.0,29.8,0.0,14.2,4.4,8.5,1,0,0
18-05-2021,36,Telangana,Paddy(Dhan)(Common),2231.81,2176.540951,2292.246439,All,Daily,102.81,paddy,1,0,0,0,35.0,24.0,29.7,5.1,11.0,1.0,6.7,1,0,0
19-05-2021,36,Telangana,Paddy(Dhan)(Common),2170.11,2122.291799,2235.282826,All,Daily,-61.7,paddy,1,0,0,0,36.1,24.8,30.5,0.0,11.0,1.5,7.6,1,0,0
20-05-2021,36,Telangana,Paddy(Dhan)(Common),2188.73,2152.67237,2225.897724,All,Daily,18.62,paddy,1,0,0,0,33.9,24.0,28.7,13.0,14.6,0.8,8.6,1,0,0
21-05-2021,36,Telangana,Paddy(Dhan)(Common),2264.05,2221.482227,2314.146533,All,Daily,75.32,paddy,1,0,0,0,35.9,26.0,30.4,0.0,11.2,3.8,6.6,1,0,0
22-05-2021,36,Telangana,Paddy(Dhan)(Common),2151.93,2082.462288,2196.345266,All,Daily,-112.12,paddy,1,0,0,0,37.2,24.0,29.6,0.0,18.4,1.8,8.6,1,0,0
23-05-2021,36,Telangana,Paddy(Dhan)(Common),2189.35,2153.444341,2240.121441,All,Daily,37.42,paddy,1,0,0,0,38.4,26.0,31.2,0.0,13.5,0.8,7.9,1,0,0
24-05-2021,36,Telangana,Paddy(Dhan)(Common),2210.5,2179.530896,2276.24154,All,Daily,21.15,paddy,1,0,0,0,36.0,24.0,30.0,0.2,16.7,2.9,10.5,1,0,0
25-05-2021,36,Telangana,Paddy(Dhan)(Common),2170.15,2111.885871,2216.281916,All,Daily,-40.35,paddy,1,0,0,0,38.4,26.0,32.0,0.0,17.6,0.9,10.0,1,0,0
26-05-2021,36,Telangana,Paddy(Dhan)(Common),2132.07,2089.5472,2198.336652,All,Daily,-38.08,paddy,1,0,0,0,38.9,27.0,32.0,0.0,21.7,0.8,14.3,1,0,0
27-05-2021,36,Telangana,Paddy(Dhan)(Common),2270.93,2214.423563,2303.416754,All,Daily,138.86,paddy,1,0,0,0,35.4,25.0,29.8,0.0,19.8,4.5,11.8,1,0,0
28-05-2021,36,Telangana,Paddy(Dhan)(Common),2335.25,2284.549357,2387.803343,All,Daily,64.32,paddy,1,0,0,0,34.4,25.8,29.1,0.0,18.0,4.7,11.3,1,0,0
29-05-2021,36,Telangana,Paddy(Dhan)(Common),2207.59,2146.001488,2253.609777,All,Daily,-127.66,paddy,1,0,0,0,36.9,26.0,30.3,0.0,14.8,4.2,9.3,1,0,0
30-05-2021,36,Telangana,Paddy(Dhan)(Common),2169.04,2130.584311,2223.656268,All,Daily,-38.55,paddy,1,0,0,0,35.7,24.1,30.3,0.0,14.8,1.0,7.2,1,0,0
31-05-2021,36,Telangana,Paddy(Dhan)(Common),2199.61,2141.245568,2255.390805,All,Daily,30.57,paddy,1,0,0,0,36.5,24.0,29.8,0.0,28.0,1.0,9.2,1,0,0
01-06-2021,36,Telangana,Paddy(Dhan)(Common),2217.02,2162.020434,2247.490166,All,Daily,17.41,paddy,1,0,0,0,34.9,24.0,29.1,0.0,14.8,0.8,8.9,0,1,0
02-06-2021,36,Telangana,Paddy(Dhan)(Common),2217.98,2181.471145,2259.98971,All,Daily,0.96,paddy,1,0,0,0,32.5,23.0,27.7,28.0,11.2,1.6,4.9,0,1,0
03-06-2021,36,Telangana,Paddy(Dhan)(Common),2127.46,2065.795144,2174.575445,All,Daily,-90.52,paddy,1,0,0,0,30.0,24.0,26.3,0.8,13.0,1.0,7.7,0,1,0
04-06-2021,36,Telangana,Paddy(Dhan)(Common),2269.82,2229.803618,2321.295792,All,Daily,142.36,paddy,1,0,0,0,32.1,23.2,26.2,2.0,9.4,1.0,5.6,0,1,0
05-06-2021,36,Telangana,Paddy(Dhan)(Common),2164.06,2107.096566,2204.369337,All,Daily,-105.76,paddy,1,0,0,0,33.3,24.0,28.3,0.0,14.6,1.2,8.0,0,1,0
06-06-2021,36,Telangana,Paddy(Dhan)(Common),2276.52,2237.451317,2329.227692,All,Daily,112.46,paddy,1,0,0,0,33.0,23.5,27.9,13.1,11.2,0.6,6.4,0,1,0
07-06-2021,36,Telangana,Paddy(Dhan)(Common),2151.88,2108.006204,2200.308517,All,Daily,-124.64,paddy,1,0,0,0,34.4,25.0,29.3,0.0,13.0,0.8,7.5,0,1,0
08-06-2021,36,Telangana,Paddy(Dhan)(Common),2135.6,2073.340457,2202.138393,All,Daily,-16.28,paddy,1,0,0,0,33.8,25.0,29.4,0.0,14.8,0.8,8.1,0,1,0
09-06-2021,36,Telangana,Paddy(Dhan)(Common),2259.68,2213.830086,2318.754517,All,Daily,124.08,paddy,1,0,0,0,29.9,24.0,27.0,0.0,16.4,6.2,11.7,0,1,0
10-06-2021,36,Telangana,Paddy(Dhan)(Common),2237.68,2206.532883,2271.460143,All,Daily,-22.0,paddy,1,0,0,0,30.4,22.2,26.1,19.0,18.0,1.8,12.1,0,1,0
11-06-2021,36,Telangana,Paddy(Dhan)(Common),2212.4,2149.021949,2248.479617,All,Daily,-25.28,paddy,1,0,0,0,29.0,22.0,25.1,2.0,18.8,1.8,10.6,0,1,0
12-06-2021,36,Telangana,Paddy(Dhan)(Common),2193.6,2149.50843,2256.786508,All,Daily,-18.8,paddy,1,0,0,0,30.9,23.0,26.6,0.0,25.9,2.1,13.2,0,1,0
13-06-2021,36,Telangana,Paddy(Dhan)(Common),2144.47,2106.82282,2176.164378,All,Daily,-49.13,paddy,1,0,0,0,31.0,23.0,26.5,0.0,22.3,1.0,11.3,0,1,0
14-06-2021,36,Telangana,Paddy(Dhan)(Common),2114.06,2078.067253,2175.658306,All,Daily,-30.41,paddy,1,0,0,0,30.0,22.5,26.2,16.4,21.0,3.9,10.9,0,1,0
15-06-2021,36,Telangana,Paddy(Dhan)(Common),2225.75,2181.177214,2268.551964,All,Daily,111.69,paddy,1,0,0,0,31.1,23.0,26.2,20.0,21.2,2.6,10.7,0,1,0
16-06-2021,36,Telangana,Paddy(Dhan)(Common),2113.33,2063.136545,2162.83182,All,Daily,-112.42,paddy,1,0,0,0,29.2,23.1,26.0,0.0,20.3,4.2,11.7,0,1,0
17-06-2021,36,Telangana,Paddy(Dhan)(Common),2102.64,2060.849046,2142.720529,All,Daily,-10.69,paddy,1,0,0,0,30.6,23.0,26.5,0.0,21.9,4.4,13.0,0,1,0
18-06-2021,36,Telangana,Paddy(Dhan)(Common),2183.08,2125.779222,2247.83365,All,Daily,80.44,paddy,1,0,0,0,28.8,24.0,26.2,0.4,171.1,8.3,20.8,0,1,0
19-06-2021,36,Telangana,Paddy(Dhan)(Common),2160.73,2098.587669,2227.826485,All,Daily,-22.35,paddy,1,0,0,0,28.9,24.0,26.0,0.4,22.3,6.8,15.5,0,1,0
20-06-2021,36,Telangana,Paddy(Dhan)(Common),2146.12,2086.124932,2199.972447,All,Daily,-14.61,paddy,1,0,0,0,32.2,23.0,27.7,0.0,26.8,1.8,13.3,0,1,0
21-06-2021,36,Telangana,Paddy(Dhan)(Common),2270.03,2228.832638,2335.57542,All,Daily,123.91,paddy,1,0,0,0,32.2,24.0,28.3,0.0,18.0,4.4,11.6,0,1,0
22-06-2021,36,Telangana,Paddy(Dhan)(Common),2211.47,2173.807359,2279.62061,All,Daily,-58.56,paddy,1,0,0,0,32.3,24.0,28.2,0.0,21.6,1.0,9.4,0,1,0
23-06-2021,36,Telangana,Paddy(Dhan)(Common),2284.7,2230.978419,2337.298748,All,Daily,73.23,paddy,1,0,0,0,29.2,26.2,27.8,0.0,15.1,3.8,9.7,0,1,0
24-06-2021,36,Telangana,Paddy(Dhan)(Common),2216.64,2176.369848,2272.576169,All,Daily,-68.06,paddy,1,0,0,0,28.4,24.0,25.9,0.0,20.5,4.7,12.6,0,1,0
25-06-2021,36,Telangana,Paddy(Dhan)(Common),2096.4,2037.335818,2135.235081,All,Daily,-120.24,paddy,1,0,0,0,31.0,23.0,26.6,0.0,21.9,4.6,13.8,0,1,0
26-06-2021,36,Telangana,Paddy(Dhan)(Common),2206.99,2152.221018,2265.451872,All,Daily,110.59,paddy,1,0,0,0,31.7,24.0,27.2,0.0,20.1,4.6,13.4,0,1,0
27-06-2021,36,Telangana,Paddy(Dhan)(Common),2308.58,2270.439822,2352.268144,All,Daily,101.59,paddy,1,0,0,0,27.0,22.2,24.5,26.0,17.5,0.5,8.8,0,1,0
28-06-2021,36,Telangana,Paddy(Dhan)(Common),2202.54,2164.90458,2258.200711,All,Daily,-106.04,paddy,1,0,0,0,29.5,22.9,25.8,0.0,10.8,1.4,7.2,0,1,0
29-06-2021,36,Telangana,Paddy(Dhan)(Common),2257.3,2202.176177,2296.845529,All,Daily,54.76,paddy,1,0,0,0,34.0,24.0,27.8,24.0,9.4,1.0,6.4,0,1,0
30-06-2021,36,Telangana,Paddy(Dhan)(Common),2274.13,2238.723004,2307.360297,All,Daily,16.83,paddy,1,0,0,0,34.0,25.2,29.2,0.0,11.2,1.4,8.3,0,1,0
01-07-2021,36,Telangana,Paddy(Dhan)(Common),2142.34,2089.381074,2196.667577,All,Daily,-131.79,paddy,1,0,0,0,31.0,24.3,28.3,11.0,11.2,0.9,6.0,0,1,0
02-07-2021,36,Telangana,Paddy(Dhan)(Common),2211.66,2171.956162,2274.72291,All,Daily,69.32,paddy,1,0,0,0,28.0,23.0,25.3,5.2,18.4,0.6,7.3,0,1,0
03-07-2021,36,Telangana,Paddy(Dhan)(Common),2136.49,2082.732778,2194.611937,All,Daily,-75.17,paddy,1,0,0,0,31.1,24.0,27.8,0.0,23.0,1.0,9.2,0,1,0
04-07-2021,36,Telangana,Paddy(Dhan)(Common),2215.61,2148.667492,2246.94138,All,Daily,79.12,paddy,1,0,0,0,32.1,24.0,28.0,0.0,14.8,1.0,8.3,0,1,0
05-07-2021,36,Telangana,Paddy(Dhan)(Common),2262.97,2197.663191,2294.561633,All,Daily,47.36,paddy,1,0,0,0,31.4,26.0,28.0,0.0,11.3,0.0,4.9,0,1,0
06-07-2021,36,Telangana,Paddy(Dhan)(Common),2146.7,2078.552468,2205.250404,All,Daily,-116.27,paddy,1,0,0,0,32.6,25.0,28.1,0.0,14.4,1.4,8.1,0,1,0
07-07-2021,36,Telangana,Paddy(Dhan)(Common),2167.48,2124.647115,2202.889922,All,Daily,20.78,paddy,1,0,0,0,35.7,22.0,26.9,55.0,18.4,0.8,7.8,0,1,0
08-07-2021,36,Telangana,Paddy(Dhan)(Common),2236.12,2169.925874,2274.359281,All,Daily,68.64,paddy,1,0,0,0,27.1,22.0,24.4,0.0,13.0,0.8,6.6,0,1,0
09-07-2021,36,Telangana,Paddy(Dhan)(Common),2119.32,2053.188862,2183.206937,All,Daily,-116.8,paddy,1,0,0,0,29.1,23.8,25.9,0.4,11.2,1.4,7.2,0,1,0
10-07-2021,36,Telangana,Paddy(Dhan)(Common),2246.84,2190.109982,2298.037768,All,Daily,127.52,paddy,1,0,0,0,28.2,24.0,25.3,0.0,11.2,1.0,5.2,0,1,0
11-07-2021,36,Telangana,Paddy(Dhan)(Common),2193.63,2139.508331,2247.470555,All,Daily,-53.21,paddy,1,0,0,0,25.1,23.1,24.3,6.0,13.0,0.8,6.8,0,1,0
12-07-2021,36,Telangana,Paddy(Dhan)(Common),2193.75,2155.495283,2238.02837,All,Daily,0.12,paddy,1,0,0,0,27.0,22.2,24.8,34.0,9.4,1.4,6.1,0,1,0
13-07-2021,36,Telangana,Paddy(Dhan)(Common),2283.08,2217.87537,2313.626921,All,Daily,89.33,paddy,1,0,0,0,24.5,22.0,23.2,26.0,16.2,0.8,7.4,0,1,0
14-07-2021,36,Telangana,Paddy(Dhan)(Common),2259.2,2199.928271,2298.357853,All,Daily,-23.88,paddy,1,0,0,0,27.7,21.1,23.7,24.0,16.6,4.8,11.4,0,1,0
15-07-2021,36,Telangana,Paddy(Dhan)(Common),2220.2,2178.698199,2251.423781,All,Daily,-39.0,paddy,1,0,0,0,28.0,22.5,25.0,49.2,11.2,0.8,7.0,0,1,0
16-07-2021,36,Telangana,Paddy(Dhan)(Common),2159.81,2118.272946,2228.300054,All,Daily,-60.39,paddy,1,0,0,0,29.1,23.1,25.4,2.0,13.0,1.4,6.5,0,1,0
17-07-2021,36,Telangana,Paddy(Dhan)(Common),2211.09,2151.584405,2256.276292,All,Daily,51.28,paddy,1,0,0,0,32.0,24.0,26.7,16.0,18.4,0.9,8.1,0,1,0
18-07-2021,36,Telangana,Paddy(Dhan)(Common),2226.36,2179.967725,2274.77702,All,Daily,15.27,paddy,1,0,0,0,28.2,21.9,25.0,38.0,9.4,0.8,5.5,0,1,0
19-07-2021,36,Telangana,Paddy(Dhan)(Common),2228.56,2168.447915,2278.078419,All,Daily,2.2,paddy,1,0,0,0,27.1,22.1,24.8,0.0,14.8,4.0,9.7,0,1,0
20-07-2021,36,Telangana,Paddy(Dhan)(Common),2155.09,2124.978666,2221.86617,All,Daily,-73.47,paddy,1,0,0,0,27.5,22.0,24.5,2.4,20.5,4.2,12.3,0,1,0
21-07-2021,36,Telangana,Paddy(Dhan)(Common),2214.03,2151.278951,2279.168416,All,Daily,58.94,paddy,1,0,0,0,23.0,22.0,22.3,14.0,27.4,6.0,11.5,0,1,0
22-07-2021,36,Telangana,Paddy(Dhan)(Common),2289.32,2257.092246,2347.231032,All,Daily,75.29,paddy,1,0,0,0,24.4,21.2,22.5,21.0,30.2,9.9,14.9,0,1,0
23-07-2021,36,Telangana,Paddy(Dhan)(Common),2214.05,2150.104708,2276.325839,All,Daily,-75.27,paddy,1,0,0,0,27.0,22.0,23.6,5.0,16.6,5.7,12.0,0,1,0
24-07-2021,36,Telangana,Paddy(Dhan)(Common),2199.74,2147.553538,2249.506592,All,Daily,-14.31,paddy,1,0,0,0,29.3,22.0,25.2,0.0,15.1,1.4,10.1,0,1,0
25-07-2021,36,Telangana,Paddy(Dhan)(Common),2200.67,2139.45676,2230.802927,All,Daily,0.93,paddy,1,0,0,0,29.9,23.8,26.1,1.0,18.0,1.4,9.9,0,1,0
26-07-2021,36,Telangana,Paddy(Dhan)(Common),2184.71,2139.171298,2248.294792,All,Daily,-15.96,paddy,1,0,0,0,30.0,23.8,26.5,2.0,18.4,7.9,12.1,0,1,0
27-07-2021,36,Telangana,Paddy(Dhan)(Common),2129.08,2092.292561,2170.866175,All,Daily,-55.63,paddy,1,0,0,0,30.3,23.0,26.5,0.0,14.9,5.6,10.3,0,1,0
28-07-2021,36,Telangana,Paddy(Dhan)(Common),2102.61,2056.513742,2145.91579,All,Daily,-26.47,paddy,1,0,0,0,31.0,23.0,26.1,0.1,18.8,5.6,12.4,0,1,0
29-07-2021,36,Telangana,Paddy(Dhan)(Common),2209.79,2142.834409,2267.824759,All,Daily,107.18,paddy,1,0,0,0,27.6,23.0,25.3,0.0,17.0,5.4,10.8,0,1,0
30-07-2021,36,Telangana,Paddy(Dhan)(Common),2221.84,2174.758804,2257.746033,All,Daily,12.05,paddy,1,0,0,0,30.0,22.2,25.5,3.0,16.4,6.4,11.6,0,1,0
31-07-2021,36,Telangana,Paddy(Dhan)(Common),2227.5,2186.644565,2282.143668,All,Daily,5.66,paddy,1,0,0,0,28.1,23.6,25.4,0.0,18.4,4.6,11.3,0,1,0
01-08-2021,36,Telangana,Paddy(Dhan)(Common),2167.42,2128.241483,2233.00237,All,Daily,-60.08,paddy,1,0,0,0,28.0,23.0,25.3,0.0,18.0,7.3,11.8,0,1,0
02-08-2021,36,Telangana,Paddy(Dhan)(Common),2169.43,2133.678938,2216.475627,All,Daily,2.01,paddy,1,0,0,0,29.6,22.5,25.7,0.0,16.3,5.4,10.4,0,1,0
03-08-2021,36,Telangana,Paddy(Dhan)(Common),2293.85,2224.017371,2325.547176,All,Daily,124.42,paddy,1,0,0,0,29.4,23.0,25.8,0.0,19.5,1.1,9.7,0,1,0
04-08-2021,36,Telangana,Paddy(Dhan)(Common),2259.02,2209.215993,2308.549269,All,Daily,-34.83,paddy,1,0,0,0,29.1,24.0,26.1,0.0,12.5,4.4,9.4,0,1,0
05-08-2021,36,Telangana,Paddy(Dhan)(Common),2137.04,2096.569459,2190.422562,All,Daily,-121.98,paddy,1,0,0,0,29.2,23.0,25.8,0.2,14.8,4.0,9.7,0,1,0
06-08-2021,36,Telangana,Paddy(Dhan)(Common),2239.9,2203.247252,2284.265389,All,Daily,102.86,paddy,1,0,0,0,32.0,23.0,26.0,1.0,14.8,0.9,8.6,0,1,0
07-08-2021,36,Telangana,Paddy(Dhan)(Common),2147.73,2114.151262,2190.877285,All,Daily,-92.17,paddy,1,0,0,0,32.0,24.0,27.3,0.0,14.8,0.5,6.4,0,1,0
08-08-2021,36,Telangana,Paddy(Dhan)(Common),2232.61,2193.201822,2275.220659,All,Daily,84.88,paddy,1,0,0,0,30.9,23.7,27.2,3.0,9.9,0.6,6.8,0,1,0
09-08-2021,36,Telangana,Paddy(Dhan)(Common),2200.45,2157.130033,2266.219656,All,Daily,-32.16,paddy,1,0,0,0,32.1,25.0,27.8,0.0,13.0,0.8,6.2,0,1,0
10-08-2021,36,Telangana,Paddy(Dhan)(Common),2215.41,2169.223011,2268.042895,All,Daily,14.96,paddy,1,0,0,0,30.5,24.0,26.7,5.0,9.9,0.6,6.0,0,1,0
11-08-2021,36,Telangana,Paddy(Dhan)(Common),2214.06,2147.372962,2278.535398,All,Daily,-1.35,paddy,1,0,0,0,32.3,24.9,27.3,0.0,13.0,1.0,7.0,0,1,0
12-08-2021,36,Telangana,Paddy(Dhan)(Common),2273.94,2240.894032,2330.735131,All,Daily,59.88,paddy,1,0,0,0,31.2,24.0,26.7,0.0,13.0,0.0,5.7,0,1,0
13-08-2021,36,Telangana,Paddy(Dhan)(Common),2233.56,2198.834805,2302.721588,All,Daily,-40.38,paddy,1,0,0,0,29.5,24.0,26.4,0.0,15.5,4.4,8.7,0,1,0
14-08-2021,36,Telangana,Paddy(Dhan)(Common),2183.22,2144.662635,2244.353019,All,Daily,-50.34,paddy,1,0,0,0,29.5,23.3,26.1,0.3,19.4,2.1,8.8,0,1,0
15-08-2021,36,Telangana,Paddy(Dhan)(Common),2219.79,2165.643705,2268.620581,All,Daily,36.57,paddy,1,0,0,0,30.5,23.0,26.0,0.0,11.7,1.8,8.6,0,1,0
16-08-2021,36,Telangana,Paddy(Dhan)(Common),2142.9,2104.852941,2206.548038,All,Daily,-76.89,paddy,1,0,0,0,26.0,22.0,23.6,3.5,14.8,0.9,8.3,0,1,0
17-08-2021,36,Telangana,Paddy(Dhan)(Common),2142.65,2107.75451,2183.525788,All,Daily,-0.25,paddy,1,0,0,0,24.2,21.2,23.2,8.5,11.2,0.5,6.5,0,1,0
18-08-2021,36,Telangana,Paddy(Dhan)(Common),2139.2,2097.79465,2183.341593,All,Daily,-3.45,paddy,1,0,0,0,25.6,22.0,23.8,0.4,11.3,0.8,7.4,0,1,0
19-08-2021,36,Telangana,Paddy(Dhan)(Common),2182.62,2135.554639,2215.763267,All,Daily,43.42,paddy,1,0,0,0,26.5,22.0,24.4,0.0,53.9,4.4,10.9,0,1,0
20-08-2021,36,Telangana,Paddy(Dhan)(Common),2085.69,2021.080646,2120.984213,All,Daily,-96.93,paddy,1,0,0,0,26.2,23.0,24.1,0.0,9.7,0.8,5.9,0,1,0
21-08-2021,36,Telangana,Paddy(Dhan)(Common),2206.88,2143.042403,2244.879917,All,Daily,121.19,paddy,1,0,0,0,27.1,23.0,24.6,12.0,9.4,0.8,4.3,0,1,0
22-08-2021,36,Telangana,Paddy(Dhan)(Common),2270.83,2238.179616,2331.200003,All,Daily,63.95,paddy,1,0,0,0,30.9,23.0,26.3,0.0,11.2,0.5,6.4,0,1,0
23-08-2021,36,Telangana,Paddy(Dhan)(Common),2245.7,2180.776831,2308.402135,All,Daily,-25.13,paddy,1,0,0,0,31.2,22.2,25.3,54.0,9.4,0.0,4.8,0,1,0
24-08-2021,36,Telangana,Paddy(Dhan)(Common),2193.07,2133.067295,2262.361579,All,Daily,-52.63,paddy,1,0,0,0,31.8,22.0,25.8,7.0,10.8,0.5,5.4,0,1,0
25-08-2021,36,Telangana,Paddy(Dhan)(Common),2266.45,2209.037183,2335.214352,All,Daily,73.38,paddy,1,0,0,0,29.8,23.3,25.6,5.0,13.0,0.0,5.5,0,1,0
26-08-2021,36,Telangana,Paddy(Dhan)(Common),2170.98,2132.186987,2216.514885,All,Daily,-95.47,paddy,1,0,0,0,29.6,23.0,24.9,8.2,9.4,0.0,5.3,0,1,0
27-08-2021,36,Telangana,Paddy(Dhan)(Common),2152.62,2090.997995,2184.746838,All,Daily,-18.36,paddy,1,0,0,0,28.0,23.0,24.7,0.1,7.9,0.5,3.9,0,1,0
28-08-2021,36,Telangana,Paddy(Dhan)(Common),2246.76,2196.479889,2285.214921,All,Daily,94.14,paddy,1,0,0,0,27.1,22.1,23.8,8.0,9.4,0.8,4.4,0,1,0
29-08-2021,36,Telangana,Paddy(Dhan)(Common),2105.6,2066.318871,2142.451851,All,Daily,-141.16,paddy,1,0,0,0,29.5,23.0,24.8,9.0,15.7,0.8,6.6,0,1,0
30-08-2021,36,Telangana,Paddy(Dhan)(Common),2191.5,2153.804338,2248.079299,All,Daily,85.9,paddy,1,0,0,0,24.4,22.0,23.0,7.5,9.7,4.2,7.3,0,1,0
31-08-2021,36,Telangana,Paddy(Dhan)(Common),2320.07,2285.585871,2358.036299,All,Daily,128.57,paddy,1,0,0,0,25.1,22.0,23.4,2.5,11.2,0.8,5.3,0,1,0
01-09-2021,36,Telangana,Paddy(Dhan)(Common),2133.89,2076.35161,2178.978401,All,Daily,-186.18,paddy,1,0,0,0,28.2,22.0,24.5,5.0,9.4,0.8,5.2,0,1,0
02-09-2021,36,Telangana,Paddy(Dhan)(Common),2219.98,2187.99722,2287.803472,All,Daily,86.09,paddy,1,0,0,0,30.9,22.3,25.8,37.0,9.4,0.0,5.3,0,1,0
03-09-2021,36,Telangana,Paddy(Dhan)(Common),2249.91,2208.497432,2305.111509,All,Daily,29.93,paddy,1,0,0,0,28.1,22.0,24.3,4.0,13.0,1.2,5.8,0,1,0
04-09-2021,36,Telangana,Paddy(Dhan)(Common),2255.13,2195.168027,2313.602909,All,Daily,5.22,paddy,1,0,0,0,28.2,22.0,24.0,5.0,13.0,0.8,6.1,0,1,0
05-09-2021,36,Telangana,Paddy(Dhan)(Common),2191.27,2150.715085,2234.989396,All,Daily,-63.86,paddy,1,0,0,0,25.9,22.0,23.8,12.0,16.6,0.9,7.2,0,1,0
06-09-2021,36,Telangana,Paddy(Dhan)(Common),2218.1,2148.512975,2255.868996,All,Daily,26.83,paddy,1,0,0,0,24.0,22.1,22.9,4.0,18.4,0.8,8.4,0,1,0
07-09-2021,36,Telangana,Paddy(Dhan)(Common),2141.75,2099.102401,2196.612238,All,Daily,-76.35,paddy,1,0,0,0,24.1,22.0,22.7,7.2,24.1,1.1,7.7,0,1,0
08-09-2021,36,Telangana,Paddy(Dhan)(Common),2167.25,2103.477396,2234.521314,All,Daily,25.5,paddy,1,0,0,0,27.1,21.3,24.4,0.0,17.5,3.8,9.3,0,1,0
09-09-2021,36,Telangana,Paddy(Dhan)(Common),2160.45,2113.421103,2197.098836,All,Daily,-6.8,paddy,1,0,0,0,29.0,22.2,25.3,0.0,18.4,5.6,11.6,0,1,0
10-09-2021,36,Telangana,Paddy(Dhan)(Common),2210.86,2173.91119,2273.611422,All,Daily,50.41,paddy,1,0,0,0,28.3,22.0,25.4,0.0,18.4,3.5,9.7,0,1,0
11-09-2021,36,Telangana,Paddy(Dhan)(Common),2209.84,2164.681061,2270.341801,All,Daily,-1.02,paddy,1,0,0,0,28.3,23.0,25.2,0.0,22.3,6.1,11.9,0,1,0
12-09-2021,36,Telangana,Paddy(Dhan)(Common),2195.68,2153.153317,2252.202813,All,Daily,-14.16,paddy,1,0,0,0,28.3,22.2,24.9,0.0,19.3,1.5,10.4,0,1,0
13-09-2021,36,Telangana,Paddy(Dhan)(Common),2193.51,2134.948465,2250.395137,All,Daily,-2.17,paddy,1,0,0,0,28.6,23.0,25.1,3.0,24.1,1.6,12.7,0,1,0
14-09-2021,36,Telangana,Paddy(Dhan)(Common),2235.24,2183.559864,2276.78146,All,Daily,41.73,paddy,1,0,0,0,28.8,23.0,25.2,0.0,18.4,6.0,11.2,0,1,0
15-09-2021,36,Telangana,Paddy(Dhan)(Common),2213.08,2182.21058,2266.630492,All,Daily,-22.16,paddy,1,0,0,0,29.6,22.2,25.6,0.0,15.5,4.4,9.8,0,1,0
16-09-2021,36,Telangana,Paddy(Dhan)(Common),2174.4,2107.710598,2239.405668,All,Daily,-38.68,paddy,1,0,0,0,29.8,23.0,25.9,0.0,14.8,2.6,10.4,0,1,0
17-09-2021,36,Telangana,Paddy(Dhan)(Common),2180.81,2142.78653,2248.003942,All,Daily,6.41,paddy,1,0,0,0,29.6,22.0,25.8,0.0,11.6,4.3,8.6,0,1,0
18-09-2021,36,Telangana,Paddy(Dhan)(Common),2204.9,2172.045987,2263.030119,All,Daily,24.09,paddy,1,0,0,0,28.5,23.0,25.6,0.0,11.2,1.2,6.2,0,1,0
19-09-2021,36,Telangana,Paddy(Dhan)(Common),2179.53,2131.134471,2245.398571,All,Daily,-25.37,paddy,1,0,0,0,30.4,21.2,25.3,9.0,9.5,0.8,5.0,0,1,0
20-09-2021,36,Telangana,Paddy(Dhan)(Common),2150.21,2115.73278,2180.506714,All,Daily,-29.32,paddy,1,0,0,0,31.8,21.2,25.3,20.0,9.4,1.3,5.9,0,1,0
21-09-2021,36,Telangana,Paddy(Dhan)(Common),2159.11,2119.377224,2223.117328,All,Daily,8.9,paddy,1,0,0,0,28.8,22.0,24.3,0.4,14.8,2.8,7.8,0,1,0
22-09-2021,36,Telangana,Paddy(Dhan)(Common),2180.67,2138.03983,2231.713499,All,Daily,21.56,paddy,1,0,0,0,26.0,22.3,23.7,17.6,16.6,0.8,8.1,0,1,0
23-09-2021,36,Telangana,Paddy(Dhan)(Common),2276.53,2216.276216,2332.518087,All,Daily,95.86,paddy,1,0,0,0,27.3,22.0,24.4,0.6,11.2,0.9,5.9,0,1,0
24-09-2021,36,Telangana,Paddy(Dhan)(Common),2214.03,2165.083121,2254.164227,All,Daily,-62.5,paddy,1,0,0,0,29.3,23.0,25.2,0.0,13.0,0.5,6.6,0,1,0
25-09-2021,36,Telangana,Paddy(Dhan)(Common),2212.69,2161.022884,2249.290293,All,Daily,-1.34,paddy,1,0,0,0,30.4,21.2,25.3,43.0,13.0,1.0,6.5,0,1,0
26-09-2021,36,Telangana,Paddy(Dhan)(Common),2250.82,2185.881885,2315.162091,All,Daily,38.13,paddy,1,0,0,0,27.4,22.0,24.1,0.0,18.4,1.0,7.0,0,1,0
27-09-2021,36,Telangana,Paddy(Dhan)(Common),2244.22,2209.731338,2310.653445,All,Daily,-6.6,paddy,1,0,0,0,23.9,21.1,22.4,45.0,22.3,1.4,8.8,0,1,0
28-09-2021,36,Telangana,Paddy(Dhan)(Common),2203.39,2172.075564,2269.999081,All,Daily,-40.83,paddy,1,0,0,0,25.2,22.0,23.5,0.2,18.4,2.9,10.0,0,1,0
